63,1.25,675.0
r,0.25,676.25
66,1.25,676.5
63,0.25,677.75
60,1.25,678.0
r,0.25,679.25
65,2.75,679.5
r,0.25,682.25
73,1.25,682.5
77,0.25,683.75
82,1.25,684.0
r,0.25,685.25
85,1.25,685.5
82,0.25,686.75
81,1.25,687.0
r,0.25,688.25
84,1.25,688.5
81,0.25,689.75
82,1.25,690.0
r,0.25,691.25
77,2.75,691.5
r,0.25,694.25
78,1.25,694.5
75,0.25,695.75
73,1.25,696.0
r,0.25,697.25
77,1.25,697.5
73,0.25,698.75
72,1.25,699.0
r,0.25,700.25
75,1.25,700.5
72,0.25,701.75
70,1.25,702.0
r,0.25,703.25
73,2.75,703.5
r,0.25,706.25
82,1.25,706.5
85,0.25,707.75
90,1.25,708.0
r,0.25,709.25
94,1.25,709.5
90,0.25,710.75
89,1.25,711.0
r,0.25,712.25
92,1.25,712.5
89,0.25,713.75
90,1.25,714.0
r,0.25,715.25
85,4.25,715.5
r,0.25,719.75
90,1.25,720.0
r,0.25,721.25
86,4.25,721.5
r,0.25,725.75
91,1.25,726.0
r,0.25,727.25
86,4.25,727.5
r,0.25,731.75
91,1.25,732.0
r,0.25,733.25
88,4.25,733.5
r,0.25,737.75
r,0.25,738.0
64,0.25,738.25
67,0.25,738.5
70,0.25,738.75
73,0.25,739.0
76,0.25,739.25
79,0.25,739.5
82,0.25,739.75
85,0.25,740.0
88,0.25,740.25
91,0.25,740.5
79,0.25,740.75
r,0.25,741.0
67,0.25,741.25
70,0.25,741.5
73,0.25,741.75
76,0.25,742.0
79,0.25,742.25
79,0.25,742.5
82,0.25,742.75
85,0.25,743.0
88,0.25,743.25
91,0.25,743.5
79,0.25,743.75
r,0.25,744.0
70,0.25,744.25
73,0.25,744.5
76,0.25,744.75
79,0.25,745.0
82,0.25,745.25
79,0.25,745.5
85,0.25,745.5
82,0.25,745.75
85,0.25,746.0
88,0.25,746.25
91,0.25,746.5
79,0.25,746.75
r,0.25,747.0
73,0.25,747.25
76,0.25,747.5
79,0.25,747.75
82,0.25,748.0
85,0.25,748.25
79,0.25,748.5
82,0.25,748.75
85,0.25,749.0
88,0.25,749.25
91,0.25,749.5
79,0.5,749.75
76,0.25,750.25
79,0.25,750.5
82,0.25,750.5
85,0.25,750.75
88,0.25,751.0
91,0.5,751.25
79,0.25,751.75
82,0.25,752.0
85,0.25,752.25
88,0.25,752.5
91,0.25,752.75
r,0.25,753.0
82,0.25,753.25
85,0.25,753.5
88,0.25,753.75
91,0.25,754.0
94,0.5,754.25
85,0.25,754.75
88,0.25,755.0
88,0.25,755.25
91,0.25,755.5
94,0.25,755.75
r,0.25,756.0
88,0.25,756.25
88,0.25,756.5
91,0.25,756.75
94,0.75,757.0
85,0.25,757.75
85,0.25,758.0
88,0.25,758.25
91,0.5,758.5
r,0.25,759.0
82,0.25,759.25
82,0.25,759.5
85,0.25,759.75
88,0.75,760.0
79,0.25,760.75
79,0.25,761.0
82,0.25,761.25
85,0.5,761.5
r,0.25,762.0
76,0.25,762.25
76,0.25,762.5
79,0.25,762.75
82,0.75,763.0
73,0.25,763.75
73,0.25,764.0
76,0.25,764.25
79,0.5,764.5
r,0.25,765.0
70,0.25,765.25
70,0.25,765.5
73,0.25,765.75
76,0.75,766.0
67,0.25,766.75
67,0.25,767.0
70,0.25,767.25
73,0.5,767.5
r,0.25,768.0
64,0.25,768.25
64,0.25,768.5
67,0.25,768.75
70,0.75,769.0
61,0.25,769.75
61,0.25,770.0
64,0.25,770.25
67,0.5,770.5
r,0.25,771.0
58,0.25,771.25
58,0.25,771.5
61,0.25,771.75
64,0.75,772.0
55,0.25,772.75
55,0.25,773.0
58,0.25,773.25
61,0.5,773.5
r,0.25,774.0
52,0.25,774.25
52,0.25,774.5
55,0.25,774.75
58,0.75,775.0
49,0.25,775.75
49,0.25,776.0
52,0.25,776.25
55,0.5,776.5
r,0.25,777.0
46,0.25,777.25
46,0.25,777.5
49,0.25,777.75
52,0.25,778.0
r,1.0,778.25
46,0.25,779.25
49,0.5,779.5
r,1.5,780.0
73,0.5,781.5
73,0.5,782.0
73,0.5,782.5
73,0.75,783.0
r,2.25,783.75
r,1.5,786.0
73,0.5,787.5
73,0.5,788.0
73,0.5,788.5
73,0.75,789.0
r,2.25,789.75
r,1.5,792.0
73,0.5,793.5
73,0.5,794.0
73,0.5,794.5
72,0.75,795.0
r,2.25,795.75
r,1.5,798.0
73,0.5,799.5
73,0.5,800.0
73,0.5,800.5
72,0.75,801.0
r,1.25,801.75
r,1.0,803.0
r,0.5,804.0
r,5.5,804.5
r,3.5,810.0
r,0.5,813.5
r,0.5,814.0
60,1.25,814.5
56,0.25,815.75
53,4.5,816.0
56,1.25,820.5
60,0.25,821.75
65,1.25,822.0
r,0.25,823.25
68,1.25,823.5
72,0.25,824.75
77,1.25,825.0
r,0.25,826.25
65,1.25,826.5
r,0.25,827.75
72,2.5,828.0
74,0.5,830.5
72,0.25,831.0
74,0.25,831.25
76,0.25,831.25
74,0.25,831.5
76,0.25,831.75
74,0.25,831.75
76,0.25,832.0
74,0.25,832.25
76,0.25,832.25
74,0.25,832.5
76,0.25,832.75
74,0.25,833.0
72,0.25,833.25
76,0.25,833.5
74,0.25,833.75
72,0.75,834.0
r,2.75,834.75
r,0.5,837.5
61,1.75,838.0
58,0.25,839.75
54,4.5,840.0
58,1.25,844.5
61,0.25,845.75
66,1.25,846.0
r,0.25,847.25
70,1.25,847.5
73,0.25,848.75
78,1.25,849.0
r,0.25,850.25
66,1.25,850.5
r,0.25,851.75
73,2.5,852.0
75,0.5,854.5
72,0.25,855.0
73,0.25,855.0
75,0.25,855.25
77,0.25,855.25
75,0.25,855.5
77,0.25,855.75
75,0.25,855.75
