86,0.25,359.5
83,0.25,359.75
86,0.25,359.75
84,0.25,360.0
83,0.25,360.25
84,0.25,360.5
81,0.25,360.75
82,0.25,361.0
82,0.25,361.25
82,0.25,361.5
82,0.25,361.75
84,0.25,361.75
82,0.25,362.0
81,0.25,362.25
82,0.25,362.5
80,0.25,362.75
82,0.25,362.75
81,0.25,363.0
80,0.25,363.25
81,0.25,363.5
77,0.25,363.75
79,0.25,364.0
79,0.25,364.25
79,0.25,364.5
79,0.25,364.75
81,0.25,364.75
79,0.25,365.0
78,0.25,365.25
79,0.25,365.5
74,0.25,365.75
77,0.25,365.75
76,0.25,366.0
75,0.25,366.25
76,0.25,366.5
79,0.25,366.75
77,0.5,367.0
r,0.5,367.5
53,0.25,368.0
55,0.25,368.0
53,0.25,368.25
52,0.25,368.25
53,0.25,368.5
55,0.25,368.5
57,0.25,368.5
58,0.25,368.75
60,0.25,368.75
61,0.25,369.0
62,0.25,369.25
62,0.25,369.5
62,0.25,369.75
62,0.25,370.0
62,0.25,370.25
62,0.25,370.5
62,0.25,370.75
64,0.25,370.75
62,0.25,371.0
61,0.25,371.25
62,0.25,371.5
59,0.25,371.75
62,0.25,371.75
60,0.25,372.0
59,0.25,372.25
60,0.25,372.5
57,0.25,372.75
53,0.25,373.0
55,0.25,373.0
r,1/12,373.25
57,0.25,1120/3
58,0.25,1120/3
r,1/12,4483/12
60,0.25,1121/3
62,0.25,1121/3
r,1/12,4487/12
64,0.25,374.0
65,0.25,374.0
r,1/12,374.25
67,0.25,1123/3
69,0.25,1123/3
r,1/12,4495/12
70,0.25,1124/3
72,0.25,1124/3
r,1/12,4499/12
73,0.25,375.0
74,0.25,375.0
r,1.75,375.0
r,1/12,375.25
73,0.25,1126/3
74,0.25,1126/3
r,1/12,4507/12
73,0.25,1127/3
74,0.25,1127/3
r,1/12,4511/12
73,0.25,376.0
74,0.25,376.0
r,1/12,376.25
73,0.25,1129/3
74,0.25,1129/3
r,1/12,4519/12
73,0.25,1130/3
74,0.25,1130/3
73,0.25,376.75
74,0.25,376.75
r,1/3,4523/12
r,1.0,377.0
76,0.25,377.25
74,0.25,377.25
72,0.25,377.5
74,0.25,377.5
71,0.25,377.75
72,0.25,377.75
r,0.25,378.0
74,0.25,378.25
72,0.25,378.25
71,0.25,378.5
72,0.25,378.5
69,0.25,378.75
65,0.25,378.75
r,0.25,379.0
67,0.25,379.25
69,0.25,379.25
70,0.25,379.5
72,0.25,379.5
74,0.25,379.75
76,0.25,379.75
r,0.25,380.0
77,0.25,380.25
79,0.25,380.25
81,0.25,380.5
82,0.25,380.5
84,0.25,380.75
85,0.25,380.75
r,0.25,381.0
86,0.25,381.25
85,0.25,381.25
86,0.25,381.5
85,0.25,381.5
86,0.25,381.75
85,0.25,381.75
r,0.25,382.0
86,0.25,382.25
85,0.25,382.25
86,0.25,382.5
85,0.25,382.5
86,0.25,382.75
85,0.25,382.75
86,0.25,383.0
88,0.25,383.0
r,1/12,383.25
86,0.25,1150/3
84,0.25,1150/3
r,1/12,4603/12
86,0.25,1151/3
83,0.25,1151/3
r,1/12,4607/12
84,0.25,384.0
86,0.25,384.0
r,1/12,384.25
84,0.25,1153/3
83,0.25,1153/3
r,1/12,4615/12
84,0.25,1154/3
81,0.25,1154/3
r,1/12,4619/12
82,0.25,385.0
81,0.25,385.0
r,1/12,385.25
82,0.25,1156/3
81,0.25,1156/3
r,1/12,4627/12
82,0.25,1157/3
81,0.25,1157/3
r,1/12,4631/12
82,0.25,386.0
84,0.25,386.0
r,1/12,386.25
82,0.25,1159/3
81,0.25,1159/3
r,1/12,4639/12
82,0.25,1160/3
80,0.25,1160/3
r,1/12,4643/12
81,0.25,387.0
82,0.25,387.0
r,1/12,387.25
81,0.25,1162/3
80,0.25,1162/3
r,1/12,4651/12
81,0.25,1163/3
77,0.25,1163/3
r,1/12,4655/12
79,0.25,388.0
81,0.25,388.0
r,1/12,388.25
79,0.25,1165/3
78,0.25,1165/3
r,1/12,4663/12
79,0.25,1166/3
74,0.25,1166/3
r,1/12,4667/12
76,0.25,389.0
77,0.25,389.0
r,1/12,389.25
76,0.25,1168/3
74,0.25,1168/3
r,1/12,4675/12
76,0.25,1169/3
79,0.25,1169/3
r,1/12,4679/12
77,0.25,390.0
79,0.25,390.0
r,1/12,390.25
77,0.25,1171/3
76,0.25,1171/3
r,1/12,4687/12
77,0.25,1172/3
76,0.25,1172/3
r,1/12,4691/12
74,0.25,391.0
76,0.25,391.0
r,1/12,391.25
74,0.25,1174/3
73,0.25,1174/3
r,1/12,4699/12
74,0.25,1175/3
77,0.25,1175/3
r,1/12,4703/12
76,0.25,392.0
77,0.25,392.0
r,1/12,392.25
76,0.25,1177/3
74,0.25,1177/3
r,1/12,4711/12
76,0.25,1178/3
74,0.25,1178/3
r,1/12,4715/12
72,0.25,393.0
74,0.25,393.0
r,1/12,393.25
72,0.25,1180/3
71,0.25,1180/3
r,1/12,4723/12
72,0.25,1181/3
76,0.25,1181/3
r,1/12,4727/12
74,0.25,394.0
76,0.25,394.0
r,1/12,394.25
74,0.25,1183/3
72,0.25,1183/3
r,1/12,4735/12
74,0.25,1184/3
72,0.25,1184/3
r,1/12,4739/12
70,0.25,395.0
72,0.25,395.0
r,1/12,395.25
70,0.25,1186/3
69,0.25,1186/3
r,1/12,4747/12
70,0.25,1187/3
74,0.25,1187/3
r,1/12,4751/12
72,0.25,396.0
74,0.25,396.0
r,1/12,396.25
72,0.25,1189/3
70,0.25,1189/3
r,1/12,4759/12
72,0.25,1190/3
70,0.25,1190/3
r,1/12,4763/12
69,0.25,397.0
70,0.25,397.0
r,1/12,397.25
72,0.25,1192/3
70,0.25,1192/3
r,1/12,4771/12
69,0.25,1193/3
67,0.25,1193/3
r,1/12,4775/12
65,0.25,398.0
67,0.25,398.0
r,1/12,398.25
69,0.25,1195/3
67,0.25,1195/3
r,1/12,4783/12
65,0.25,1196/3
64,0.25,1196/3
r,1/12,4787/12
64,0.25,399.0
62,0.25,399.0
61,0.25,399.25
62,0.25,399.25
69,0.25,399.5
67,0.25,399.5
66,0.25,399.75
67,0.25,399.75
72,0.25,400.0
70,0.25,400.0
69,0.25,400.25
70,0.25,400.25
76,0.25,400.5
74,0.25,400.5
73,0.25,400.75
74,0.25,400.75
81,0.25,401.0
79,0.25,401.0
78,0.25,401.25
79,0.25,401.25
84,0.25,401.5
82,0.25,401.5
81,0.25,401.75
82,0.25,401.75
85,0.25,402.0
86,0.25,402.0
88,0.25,402.25
86,0.25,402.25
88,0.25,402.5
86,0.25,402.5
88,0.25,402.75
86,0.25,402.75
88,0.25,403.0
86,0.25,403.0
88,0.25,403.25
86,0.25,403.25
88,0.25,403.5
86,0.25,403.5
88,0.25,403.75
86,0.25,403.75
88,0.25,404.0
86,0.25,404.0
88,0.25,404.25
86,0.25,404.25
88,0.25,404.5
86,0.25,404.5
85,0.25,404.75
86,0.25,404.75
62,0.25,405.0
64,0.25,405.0
65,0.25,405.25
64,0.25,405.25
65,0.25,405.5
64,0.25,405.5
65,0.25,405.75
64,0.25,405.75
65,0.25,406.0
64,0.25,406.0
65,0.25,406.25
64,0.25,406.25
65,0.25,406.5
64,0.25,406.5
65,0.25,406.75
64,0.25,406.75
65,0.25,407.0
64,0.25,407.0
65,0.25,407.25
64,0.25,407.25
65,0.25,407.5
64,0.25,407.5
65,0.25,407.75
64,0.25,407.75
71,0.25,408.0
72,0.25,408.0
r,2.75,408.0
74,0.25,408.25
72,0.25,408.25
74,0.25,408.5
72,0.25,408.5
74,0.25,408.75
72,0.25,408.75
74,0.25,409.0
72,0.25,409.0
74,0.25,409.25
72,0.25,409.25
74,0.25,409.5
72,0.25,409.5
74,0.25,409.75
72,0.25,409.75
74,0.25,410.0
72,0.25,410.0
74,0.25,410.25
72,0.25,410.25
74,0.25,410.5
72,0.25,410.5
74,0.25,410.75
72,1.5,410.75
70,0.25,412.25
69,0.25,412.25
67,0.25,412.5
65,0.25,412.5
64,0.25,412.75
62,0.25,412.75
60,1/3,413.0
59,1/3,1240/3
60,1/3,1241/3
61,0.25,414.0
62,0.25,414.25
63,0.25,414.5
64,1.0,414.75
r,0.25,415.75
60,0.75,416.0
65,0.25,416.75
69,1.75,417.0
r,5/3,417.0
65,0.25,1256/3
r,0.25,418.75
r,13/12,5027/12
67,0.75,419.0
64,0.25,419.75
65,1.0,420.0
60,0.5,421.0
r,0.5,421.5
65,0.75,422.0
69,0.25,422.75
72,1.75,423.0
74,0.25,424.75
70,0.75,425.0
72,0.25,425.75
69,1.0,426.0
r,2/3,427.0
r,1/12,1283/3
r,0.25,427.75
62,0.25,428.0
60,0.25,428.0
59,0.25,428.25
60,0.25,428.5
65,0.25,428.75
69,0.25,429.0
68,0.25,429.25
69,0.25,429.5
68,0.25,429.75
69,0.25,430.0
68,0.25,430.25
69,0.25,430.5
65,0.25,430.75
69,0.25,430.75
67,0.25,431.0
66,0.25,431.25
67,0.25,431.5
64,0.25,431.75
67,0.25,431.75
65,0.25,432.0
64,0.25,432.25
65,0.25,432.5
69,0.25,432.75
60,0.5,433.0
r,0.5,433.5
67,0.25,434.0
65,0.25,434.0
64,0.25,434.25
65,0.25,434.5
69,0.25,434.75
72,0.25,435.0
74,0.25,435.25
72,0.25,435.5
74,0.25,435.75
72,0.25,436.0
74,0.25,436.25
72,0.25,436.5
74,0.25,436.75
70,0.25,437.0
72,0.25,437.25
70,0.25,437.5
72,0.25,437.75
69,1.0,438.0
r,0.5,439.0
r,0.5,439.5
60,0.75,440.0
65,0.25,440.75
69,2.0,441.0
65,0.75,443.0
69,0.25,443.75
72,2.0,444.0
69,0.75,446.0
72,0.25,446.75
77,1.5,447.0
81,0.5,448.5
84,0.5,449.0
89,0.5,449.5
88,1/3,450.0
88,1/3,1351/3
88,1/3,1352/3
88,1/3,451.0
88,1/3,1354/3
88,1/3,1355/3
88,1/3,452.0
88,1/3,1357/3
88,1/3,1358/3
88,0.5,453.0
88,0.5,453.5
88,0.5,454.0
88,0.5,454.5
88,0.5,455.0
88,0.5,455.5
88,0.5,456.0
