77,0.5,976.0
75,0.5,976.5
79,0.5,977.0
77,0.5,977.5
75,1.0,978.0
77,0.5,979.0
78,0.5,979.5
80,1.5,980.0
82,0.5,981.5
78,1.0,982.0
78,0.5,983.0
80,0.5,983.5
82,1.5,984.0
83,0.5,985.5
80,1.0,986.0
82,0.5,987.0
83,0.5,987.5
85,1.5,988.0
87,0.5,989.5
85,0.5,990.0
83,1.0,990.5
85,0.5,991.5
83,0.5,992.0
82,1.0,992.5
83,0.5,993.5
82,0.5,994.0
80,0.5,994.5
82,0.5,995.0
83,0.5,995.5
87,0.5,996.0
85,0.5,996.5
87,0.5,997.0
85,0.5,997.5
85,0.5,998.0
83,0.5,998.5
85,0.5,999.0
83,0.5,999.5
83,0.5,1000.0
r,5.5,1000.0
82,0.5,1000.5
83,0.5,1001.0
82,0.5,1001.5
82,0.5,1002.0
80,0.5,1002.5
82,0.5,1003.0
83,0.5,1003.5
87,0.5,1004.0
85,0.5,1004.5
73,1.0,1005.0
85,0.5,1005.5
